,pedestrianCount_sum,assetUid,latitude,longitude,time
2140,0,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sun Jan 26 05:00:00 2020
2141,7,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sun Jan 26 04:00:00 2020
2142,3,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sun Jan 26 03:00:00 2020
2143,3,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sun Jan 26 02:00:00 2020
2144,5,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sun Jan 26 01:00:00 2020
2145,9,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sun Jan 26 00:00:00 2020
2146,12,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 23:00:00 2020
2147,22,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 22:00:00 2020
2148,31,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 21:00:00 2020
2149,39,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 20:00:00 2020
2150,57,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 19:00:00 2020
2151,65,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 18:00:00 2020
2152,83,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 17:00:00 2020
2153,57,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 16:00:00 2020
2154,98,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 15:00:00 2020
2155,61,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 14:00:00 2020
2156,46,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 13:00:00 2020
2157,29,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 12:00:00 2020
2158,11,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 11:00:00 2020
2159,7,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 10:00:00 2020
2160,9,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 09:00:00 2020
2161,0,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 08:00:00 2020
2162,0,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 07:00:00 2020
2163,2,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 06:00:00 2020
2164,1,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 05:00:00 2020
2165,7,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 04:00:00 2020
2166,4,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 03:00:00 2020
2167,10,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 02:00:00 2020
2168,18,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 01:00:00 2020
2169,19,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Sat Jan 25 00:00:00 2020
2170,31,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 23:00:00 2020
2171,39,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 22:00:00 2020
2172,26,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 21:00:00 2020
2173,25,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 20:00:00 2020
2174,47,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 19:00:00 2020
2175,43,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 18:00:00 2020
2176,31,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 17:00:00 2020
2177,33,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 16:00:00 2020
2178,39,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 15:00:00 2020
2179,22,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 14:00:00 2020
2180,64,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 13:00:00 2020
2181,103,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 12:00:00 2020
2182,14,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 11:00:00 2020
2183,10,80e980ad-86d0-465e-a67b-085dec161856,45.512155,-122.637015,Fri Jan 24 10:00:00 2020
2184,3,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 09:00:00 2020
2185,3,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 08:00:00 2020
2186,3,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 07:00:00 2020
2187,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 06:00:00 2020
2188,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 05:00:00 2020
2189,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 04:00:00 2020
2190,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 03:00:00 2020
2191,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 02:00:00 2020
2192,3,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 01:00:00 2020
2193,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 31 00:00:00 2020
2194,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 23:00:00 2020
2195,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 22:00:00 2020
2196,23,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 21:00:00 2020
2197,26,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 20:00:00 2020
2198,20,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 19:00:00 2020
2199,28,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 18:00:00 2020
2200,24,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 17:00:00 2020
2201,15,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 16:00:00 2020
2202,9,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 15:00:00 2020
2203,38,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 14:00:00 2020
2204,11,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 13:00:00 2020
2205,14,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 12:00:00 2020
2206,22,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 11:00:00 2020
2207,14,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 10:00:00 2020
2208,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 09:00:00 2020
2209,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 08:00:00 2020
2210,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 07:00:00 2020
2211,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 06:00:00 2020
2212,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 05:00:00 2020
2213,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 04:00:00 2020
2214,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 03:00:00 2020
2215,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 02:00:00 2020
2216,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 01:00:00 2020
2217,4,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Thu Jan 30 00:00:00 2020
2218,7,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 23:00:00 2020
2219,16,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 22:00:00 2020
2220,13,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 21:00:00 2020
2221,22,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 20:00:00 2020
2222,21,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 19:00:00 2020
2223,33,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 18:00:00 2020
2224,8,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 17:00:00 2020
2225,8,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 16:00:00 2020
2226,7,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 15:00:00 2020
2227,24,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 14:00:00 2020
2228,12,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 13:00:00 2020
2229,10,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 12:00:00 2020
2230,19,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 11:00:00 2020
2231,15,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 10:00:00 2020
2232,5,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 09:00:00 2020
2233,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 08:00:00 2020
2234,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 07:00:00 2020
2235,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 06:00:00 2020
2236,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 05:00:00 2020
2237,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 04:00:00 2020
2238,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 03:00:00 2020
2239,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 02:00:00 2020
2240,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 01:00:00 2020
2241,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Wed Jan 29 00:00:00 2020
2242,4,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 23:00:00 2020
2243,7,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 22:00:00 2020
2244,19,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 21:00:00 2020
2245,18,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 20:00:00 2020
2246,21,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 19:00:00 2020
2247,28,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 18:00:00 2020
2248,3,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 17:00:00 2020
2249,9,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 16:00:00 2020
2250,12,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 15:00:00 2020
2251,23,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 14:00:00 2020
2252,8,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 13:00:00 2020
2253,11,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 12:00:00 2020
2254,26,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 11:00:00 2020
2255,11,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 10:00:00 2020
2256,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 09:00:00 2020
2257,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 08:00:00 2020
2258,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 07:00:00 2020
2259,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 06:00:00 2020
2260,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 05:00:00 2020
2261,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 04:00:00 2020
2262,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 03:00:00 2020
2263,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 02:00:00 2020
2264,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 01:00:00 2020
2265,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Tue Jan 28 00:00:00 2020
2266,3,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 23:00:00 2020
2267,5,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 22:00:00 2020
2268,14,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 21:00:00 2020
2269,19,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 20:00:00 2020
2270,17,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 19:00:00 2020
2271,7,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 18:00:00 2020
2272,9,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 17:00:00 2020
2273,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 16:00:00 2020
2274,13,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 15:00:00 2020
2275,14,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 14:00:00 2020
2276,11,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 13:00:00 2020
2277,11,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 12:00:00 2020
2278,13,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 11:00:00 2020
2279,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 10:00:00 2020
2280,4,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 09:00:00 2020
2281,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 08:00:00 2020
2282,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 07:00:00 2020
2283,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 06:00:00 2020
2284,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 05:00:00 2020
2285,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 04:00:00 2020
2286,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 03:00:00 2020
2287,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 02:00:00 2020
2288,3,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 01:00:00 2020
2289,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Mon Jan 27 00:00:00 2020
2290,4,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 23:00:00 2020
2291,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 22:00:00 2020
2292,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 21:00:00 2020
2293,8,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 20:00:00 2020
2294,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 19:00:00 2020
2295,19,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 18:00:00 2020
2296,12,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 17:00:00 2020
2297,12,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 16:00:00 2020
2298,20,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 15:00:00 2020
2299,11,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 14:00:00 2020
2300,12,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 13:00:00 2020
2301,13,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 12:00:00 2020
2302,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 11:00:00 2020
2303,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 10:00:00 2020
2304,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 09:00:00 2020
2305,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 08:00:00 2020
2306,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 07:00:00 2020
2307,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 06:00:00 2020
2308,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 05:00:00 2020
2309,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 04:00:00 2020
2310,3,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 03:00:00 2020
2311,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 02:00:00 2020
2312,3,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 01:00:00 2020
2313,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sun Jan 26 00:00:00 2020
2314,5,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 23:00:00 2020
2315,7,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 22:00:00 2020
2316,16,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 21:00:00 2020
2317,24,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 20:00:00 2020
2318,17,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 19:00:00 2020
2319,23,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 18:00:00 2020
2320,16,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 17:00:00 2020
2321,26,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 16:00:00 2020
2322,23,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 15:00:00 2020
2323,23,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 14:00:00 2020
2324,21,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 13:00:00 2020
2325,12,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 12:00:00 2020
2326,10,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 11:00:00 2020
2327,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 10:00:00 2020
2328,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 09:00:00 2020
2329,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 08:00:00 2020
2330,1,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 07:00:00 2020
2331,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 06:00:00 2020
2332,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 05:00:00 2020
2333,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 04:00:00 2020
2334,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 03:00:00 2020
2335,0,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 02:00:00 2020
2336,2,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 01:00:00 2020
2337,7,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Sat Jan 25 00:00:00 2020
2338,15,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 23:00:00 2020
2339,17,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 22:00:00 2020
2340,16,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 21:00:00 2020
2341,19,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 20:00:00 2020
2342,14,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 19:00:00 2020
2343,19,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 18:00:00 2020
2344,14,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 17:00:00 2020
2345,23,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 16:00:00 2020
2346,32,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 15:00:00 2020
2347,26,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 14:00:00 2020
2348,9,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 13:00:00 2020
2349,9,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 12:00:00 2020
2350,23,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 11:00:00 2020
2351,6,901b0544-f704-4683-986d-97d4c949c106,45.505256,-122.609138,Fri Jan 24 10:00:00 2020
2352,13,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 09:00:00 2020
2353,4,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 08:00:00 2020
2354,1,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 07:00:00 2020
2355,0,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 06:00:00 2020
2356,2,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 05:00:00 2020
2357,1,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 04:00:00 2020
2358,4,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 03:00:00 2020
2359,7,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 02:00:00 2020
2360,5,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 01:00:00 2020
2361,14,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Fri Jan 31 00:00:00 2020
2362,27,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 23:00:00 2020
2363,30,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 22:00:00 2020
2364,96,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 21:00:00 2020
2365,118,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 20:00:00 2020
2366,54,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 19:00:00 2020
2367,76,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 18:00:00 2020
2368,32,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 17:00:00 2020
2369,27,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 16:00:00 2020
2370,28,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 15:00:00 2020
2371,24,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 14:00:00 2020
2372,18,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 13:00:00 2020
2373,27,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 12:00:00 2020
2374,58,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 11:00:00 2020
2375,70,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 10:00:00 2020
2376,23,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 09:00:00 2020
2377,3,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 08:00:00 2020
2378,6,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 07:00:00 2020
2379,0,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 06:00:00 2020
2380,5,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 05:00:00 2020
2381,1,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 04:00:00 2020
2382,5,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 03:00:00 2020
2383,3,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 02:00:00 2020
2384,4,92747343-e7b7-4e6e-aa8d-4eb9b111e193,45.5053,-122.601757,Thu Jan 30 01:00:00 2020
