,Unnamed: 0,Unnamed: 0.1,zipcode,maxNaics_est,totalEstab,maxNaics_emp,totalEmp,year,total_tran,pop,edut,households,income,gini,ratio_65,ratio_22_50,bus_ratio,bus_ratio_total,public_ratio,car_ratio,bicy_ratio,walked_ratio,total_college,college_ratio,college_ratio_pop,diff_MaxtotalEstab,diff_MaxtotalEmp
457,457,4692,92069,44,155,44,3450,2010,36486.0,81613.0,51164.0,1862.0,26973.0,5.9410000000000025,0.4114908164140517,0.10462793917635672,0.7063989962358845,0.015430576111385187,0.0218439949569698,0.9010305322589488,0.001480019733596448,0.015814284931206492,8696.0,0.16996325541396295,0.1065516523102937,9.0,20.0
458,458,10000,92069,44,146,56,3430,2011,36424.0,84330.0,53199.0,1853.0,27563.0,6.0893,0.4057630736392743,0.10907150480256136,0.6936572199730094,0.014111574785855481,0.02034372940918076,0.9117065670986164,0.0013727212826707665,0.01606083900724797,9293.0,0.17468373465666648,0.11019803154274872,12.0,240.0
459,459,15308,92069,23,134,56,3190,2012,36181.0,85932.0,55392.0,1889.0,28286.0,6.2129,0.4037494763301215,0.1152539217055346,0.7094430992736077,0.016196346148530997,0.02282966197728089,0.9099803764406732,0.0008568032945468616,0.0126033000746248,10037.0,0.1811994511842865,0.11680165712423778,3.0,-350.0
460,460,20616,92069,23,131,56,3540,2013,36788.0,87380.0,57493.0,1890.0,28729.0,6.2792,0.4074387731746395,0.11986724650949875,0.6623036649214661,0.013754485158203765,0.020767641622268133,0.9185875829074698,0.0011960421876698927,0.0144340545830162,10345.0,0.17993494860243855,0.11839093614099334,-17.0,240.0
461,461,25924,92069,23,148,56,3300,2014,37740.0,89562.0,59110.0,1920.0,28985.0,6.408500000000001,0.4080190259261741,0.12108930126616199,0.6681286549707602,0.012109167991520932,0.01812400635930048,0.9145998940116588,0.0014573396926338105,0.015924748277689454,10533.0,0.17819319912028422,0.11760568098077308,-15.0,150.0
462,462,31232,92069,23,163,56,3150,2015,40872.0,92464.0,60400.0,1946.0,29275.0,6.3485000000000005,0.4016806540924036,0.12087947741823846,0.7001180637544274,0.014508710119397144,0.020723233509493053,0.904678019181836,0.002128596594245449,0.018765903307888042,10596.0,0.17543046357615893,0.11459595085654956,0.0,310.0
463,463,36540,92069,23,163,56,2840,2016,41937.0,91820.0,60036.0,1938.0,29073.0,6.1587,0.3954476148987149,0.1223045088216075,0.7408207343412527,0.016357870138541144,0.02208074015785583,0.8881655817058922,0.002622982092185898,0.018885471063738463,10970.0,0.18272369911386505,0.11947288172511435,0.0,230.0
464,464,41848,92069,23,163,72,2610,2017,44355.0,93708.0,61983.0,1923.0,29071.0,6.1282,0.39674307423058863,0.12808938404405176,0.7173447537473233,0.015105399616728668,0.021057377973171008,0.8793822567917935,0.00581670612106865,0.023334460601961447,11462.0,0.1849216720713744,0.12231613096000342,0.0,0.0
465,465,4693,92070,44,6,72,90,2010,4830.0,12136.0,8482.0,569.0,4346.0,1.278,0.3028180619644034,0.1719676994067238,0.0,0.0,0.001863354037267081,0.8101449275362319,0.0,0.05238095238095238,1295.0,0.15267625560009432,0.10670731707317073,0.0,0.0
466,466,10001,92070,44,6,72,90,2011,5072.0,12974.0,9292.0,606.0,4567.0,1.1814,0.31493756744257745,0.1678742099583783,0.0,0.0,0.0017744479495268141,0.8128943217665615,0.0,0.05106466876971609,1377.0,0.1481919931123547,0.10613534761831354,1.0,0.0
467,467,15309,92070,72,5,72,90,2012,4862.0,12652.0,8967.0,670.0,4453.0,1.1703,0.32532405943724313,0.16495415744546316,0.2083333333333333,0.0010283833813245578,0.004936240230357878,0.7969971205265323,0.0,0.04771698889345948,1545.0,0.1722984275677484,0.12211508061966488,-2.0,-20.0
468,468,20617,92070,72,7,72,110,2013,4753.0,12436.0,8470.0,723.0,4218.0,1.206,0.3411868768092634,0.146268896751367,1.0,0.003366294971596886,0.003366294971596886,0.8316852514201557,0.0,0.040395539659162635,1403.0,0.1656434474616293,0.11281762624638147,1.0,10.0
469,469,25925,92070,72,6,72,100,2014,4528.0,12117.0,8272.0,801.0,4216.0,1.2387,0.32631839564248577,0.1648923000742758,0.7692307692307693,0.00441696113074205,0.005742049469964664,0.8217756183745583,0.0,0.03732332155477032,1391.0,0.16815764023210833,0.11479739209375255,0.0,0.0
470,470,31233,92070,72,6,72,100,2015,4565.0,12584.0,8471.0,836.0,4433.0,1.2604,0.3172282263191354,0.1791958041958042,0.7916666666666666,0.0041621029572836785,0.005257393209200438,0.8238773274917853,0.0,0.031982475355969334,1459.0,0.1722346830362413,0.11594087730451365,1.0,10.0
471,471,36541,92070,72,5,72,90,2016,4430.0,12637.0,8146.0,831.0,4328.0,1.2908,0.32238664239930365,0.17179710374297694,0.8214285714285714,0.005191873589164785,0.006320541760722348,0.8340857787810384,0.0,0.036568848758465014,1312.0,0.16106064326049596,0.10382210967792987,1.0,50.0
472,472,41849,92070,42,4,42,40,2017,4395.0,12284.0,8447.0,793.0,4509.0,1.3188,0.3159394334093129,0.1965971996092478,0.7777777777777778,0.0047781569965870295,0.0061433447098976105,0.8582480091012514,0.0,0.023435722411831627,1194.0,0.1413519592754824,0.09719960924780202,0.0,0.0
473,473,41850,92070,81,4,42,40,2017,4395.0,12284.0,8447.0,793.0,4509.0,1.3188,0.3159394334093129,0.1965971996092478,0.7777777777777778,0.0047781569965870295,0.0061433447098976105,0.8582480091012514,0.0,0.023435722411831627,1194.0,0.1413519592754824,0.09719960924780202,0.0,0.0
474,474,41851,92070,42,4,81,40,2017,4395.0,12284.0,8447.0,793.0,4509.0,1.3188,0.3159394334093129,0.1965971996092478,0.7777777777777778,0.0047781569965870295,0.0061433447098976105,0.8582480091012514,0.0,0.023435722411831627,1194.0,0.1413519592754824,0.09719960924780202,0.0,0.0
475,475,41852,92070,81,4,81,40,2017,4395.0,12284.0,8447.0,793.0,4509.0,1.3188,0.3159394334093129,0.1965971996092478,0.7777777777777778,0.0047781569965870295,0.0061433447098976105,0.8582480091012514,0.0,0.023435722411831627,1194.0,0.1413519592754824,0.09719960924780202,0.0,0.0
476,476,4697,92071,23,207,23,3440,2010,35312.0,73495.0,49153.0,1950.0,26010.0,5.515999999999999,0.401347030410232,0.10414313898904687,0.6571428571428571,0.008467376529225192,0.012885138196647031,0.9155811055731764,0.0009062075215224287,0.011695740824648844,7991.0,0.16257400362134558,0.10872848493094768,-4.0,-80.0
477,477,10005,92071,23,211,23,3520,2011,35954.0,74249.0,49065.0,2007.0,26332.0,5.6647000000000025,0.4027394308340853,0.102560303842476,0.6288343558282209,0.005701729988318407,0.009067141347277076,0.9142237303220784,0.0006675196083884964,0.013990098459142238,8285.0,0.16885763782737184,0.11158399439723092,-6.0,-140.0
478,478,15313,92071,23,217,23,3660,2012,36032.0,75513.0,49730.0,2081.0,26606.0,5.7506999999999975,0.3984611921126164,0.10611417901553374,0.7026431718061674,0.008853241563055062,0.012599911190053286,0.9153807726465364,0.0010268650088809948,0.01162855239786856,8791.0,0.1767745827468329,0.1164170407744362,-10.0,-210.0
479,479,20621,92071,23,227,23,3870,2013,36269.0,76384.0,50459.0,2113.0,26702.0,5.8567,0.3948994553833263,0.10783671973188104,0.7533333333333333,0.009346825112354904,0.012407289972152529,0.916623011387135,0.000689293887341807,0.010559982354076484,9291.0,0.18412968945084127,0.12163542103058232,8.0,80.0
480,480,25929,92071,23,219,23,3790,2014,37300.0,78195.0,51692.0,2209.0,27257.0,5.8721,0.3910991751390754,0.10733422853123603,0.8554913294797688,0.011903485254691691,0.013914209115281502,0.9186058981233244,0.000482573726541555,0.011554959785522788,9878.0,0.19109339936547245,0.12632521260950189,-6.0,10.0
481,481,31237,92071,23,225,23,3780,2015,38666.0,79864.0,53559.0,2293.0,27730.0,5.8577,0.398101773014124,0.11534608835019533,0.773109243697479,0.009517405472508149,0.01231055707857032,0.9199813789892928,0.0006724253866445972,0.009232917808927741,11102.0,0.2072854235515973,0.13901131924271262,5.0,-30.0
482,482,36545,92071,23,220,23,3810,2016,39348.0,80158.0,54637.0,2289.0,27714.0,5.8978,0.3959305371890516,0.1211607076024851,0.8077669902912621,0.010572328962081936,0.013088339941038935,0.9127782860628242,0.0005591135508793331,0.008157974992375725,11390.0,0.20846678990427733,0.14209436363182715,-23.0,-510.0
483,483,41853,92071,23,243,23,4320,2017,40736.0,81378.0,55563.0,2259.0,27758.0,5.891,0.3925999655926663,0.1235591929022586,0.6846307385229541,0.0084200706991359,0.012298703849175176,0.9126571091908876,0.000589159465828751,0.008542812254516889,12155.0,0.21876068606806687,0.1493646931603136,0.0,0.0
484,484,4698,92075,54,185,54,2160,2010,7049.0,14190.0,10897.0,493.0,6153.0,1.8559999999999999,0.3602536997885835,0.1948555320648344,0.2258064516129032,0.0029791459781529296,0.013193360760391544,0.8011065399347426,0.009221166122854306,0.030926372535111362,3912.0,0.3589978893273378,0.27568710359408033,-7.0,-390.0
485,485,10006,92075,54,192,54,2550,2011,6908.0,14236.0,10876.0,512.0,6020.0,1.9055,0.35023883113234056,0.19450688395616747,0.2676056338028169,0.0027504342790967,0.010277938621887668,0.7987840185292414,0.01910828025477707,0.03749276201505501,3726.0,0.3425891872011769,0.26173082326496205,1.0,440.0
486,486,15314,92075,54,191,54,2110,2012,6583.0,14163.0,10818.0,521.0,5815.0,1.8945,0.3566334816070041,0.1968509496575584,0.3541666666666667,0.007747227707732038,0.02187452529241987,0.7751784900501291,0.021114993164210845,0.02400121525140514,3697.0,0.3417452394157885,0.2610322671750335,-6.0,-370.0
487,487,20622,92075,54,197,54,2480,2013,6821.0,14547.0,11178.0,535.0,6133.0,1.9372,0.35567470956210906,0.19736028047020004,0.32142857142857145,0.009236182377950448,0.02873478962029028,0.7554610760885501,0.025362850021990912,0.03841079020671456,3801.0,0.3400429414922169,0.2612909878325428,-5.0,180.0
488,488,25930,92075,54,202,54,2300,2014,6972.0,14612.0,11265.0,537.0,6012.0,1.9323,0.34047358335614564,0.20045168354776896,0.4790419161676647,0.011474469305794608,0.023952954675846242,0.7477051061388411,0.025817555938037858,0.04417670682730924,3654.0,0.3243675099866844,0.25006843690117714,-5.0,-90.0
489,489,31238,92075,54,207,54,2390,2015,7395.0,14708.0,11322.0,544.0,6197.0,1.915,0.3356676638564047,0.2024748436225184,0.4472361809045226,0.012035158891142664,0.026910074374577417,0.7368492224475998,0.023123732251521298,0.03962136578769439,3953.0,0.3491432609079668,0.2687652977971172,-9.0,-360.0
490,490,36546,92075,54,216,54,2750,2016,7566.0,14778.0,11428.0,528.0,6316.0,1.9046,0.34422790634727296,0.22289890377588306,0.4857142857142857,0.013481363996827915,0.02775574940523394,0.7523129791171028,0.01295268305577584,0.025244514935236585,3966.0,0.3470423521176059,0.268371904181892,0.0,310.0
491,491,41854,92075,54,216,54,2440,2017,7598.0,14944.0,11525.0,516.0,6373.0,1.8949,0.34227783725910066,0.2279175588865097,0.3813559322033898,0.005922611213477231,0.015530402737562515,0.7733614108976047,0.017372992892866545,0.028823374572255856,4212.0,0.3654663774403471,0.2818522483940043,0.0,0.0
492,492,4699,92078,54,128,31,2850,2010,26582.0,63468.0,41837.0,1563.0,23025.0,3.366,0.3878962626835571,0.13077456355958908,0.5765595463137996,0.011473929726882852,0.01990068467383944,0.8731848619366489,0.001429538785644421,0.016552554360093296,11686.0,0.27932213112794896,0.18412428310329607,4.0,80.0
493,493,10007,92078,54,124,31,2770,2011,27615.0,67005.0,44065.0,1444.0,24048.0,3.3686000000000003,0.3876128647115887,0.12960226848742631,0.5760286225402504,0.011660329531051963,0.02024262176353431,0.8734383487235198,0.0006156074597139236,0.01549882310338584,11982.0,0.2719164870078293,0.17882247593463174,-14.0,480.0
494,494,15315,92078,54,138,23,2290,2012,27852.0,69192.0,45654.0,1432.0,24873.0,3.4808000000000003,0.382168458781362,0.1356659729448491,0.6095505617977528,0.015582363923596153,0.025563693810139308,0.8772440040212552,0.00032313657906074967,0.011668820910527072,12528.0,0.27441188066763045,0.18106139438085328,1.0,160.0
495,495,20623,92078,54,137,23,2130,2013,28004.0,70527.0,46984.0,1361.0,25504.0,3.5634,0.3853417839976179,0.13625987210571838,0.5626134301270418,0.011069847164690758,0.019675760605627767,0.8878017426081988,0.00035709184402228254,0.013640908441651192,12508.0,0.2662182870764516,0.17735051824124096,-4.0,40.0
496,496,25931,92078,54,141,72,2090,2014,29957.0,73673.0,48715.0,1302.0,26056.0,3.5132000000000003,0.37844257733498027,0.13752663798135,0.4623655913978494,0.007176953633541409,0.015522248556263978,0.8891744834262443,0.0006342424141269152,0.012918516540374536,13139.0,0.2697115878066304,0.17834213348173686,-9.0,-750.0
497,497,31239,92078,54,150,23,2840,2015,31867.0,74356.0,49389.0,1279.0,26261.0,3.5159,0.3805341868847168,0.13861692398730432,0.6008146639511202,0.009257225342831141,0.015407788621457934,0.8758590391313898,0.0010669344462924028,0.015282266921894124,13578.0,0.2749195164915265,0.1826079939749314,-21.0,-240.0
498,498,36547,92078,54,171,23,3080,2016,32864.0,75172.0,49432.0,1326.0,26210.0,3.5211,0.3698318522854254,0.13886819560474645,0.6052631578947368,0.009098101265822785,0.015031645569620253,0.868610029211295,0.0019474196689386566,0.015548928919182085,14205.0,0.2873644602686519,0.1889666365135955,6.0,730.0
499,499,41855,92078,54,165,72,2350,2017,34500.0,76555.0,50663.0,1308.0,26348.0,3.4601,0.3665730520540788,0.145790608059565,0.4330097087378641,0.0064637681159420285,0.014927536231884059,0.8534782608695652,0.004579710144927536,0.02089855072463768,14719.0,0.29052760397134003,0.19226699758343674,0.0,0.0
500,500,4700,92081,42,139,31,6870,2010,22701.0,50512.0,34403.0,1237.0,18562.0,3.4760000000000004,0.3947972758948369,0.15744773519163766,0.34872979214780603,0.006651689352891943,0.019074049601339148,0.9045416501475706,0.002114444297608035,0.010880577948108013,7204.0,0.2094003429933436,0.1426195755464048,-11.0,-690.0
501,501,10008,92081,42,150,31,7560,2011,22291.0,50940.0,34788.0,1263.0,18965.0,3.5924,0.3952493129171574,0.15596780526109147,0.4057971014492754,0.008792786326320039,0.02166793773271724,0.8965950383562873,0.002332780045758378,0.008882508635772285,7186.0,0.20656548235023567,0.14106792304672164,-20.0,4240.0
502,502,15316,92081,42,170,42,3320,2012,22280.0,52206.0,35928.0,1292.0,19482.0,3.7299,0.3912960196146037,0.16078611653832892,0.47783251231527096,0.008707360861759425,0.01822262118491921,0.9036355475763016,0.0017055655296229805,0.007271095152603231,7601.0,0.21156201291471832,0.14559629161399076,2.0,-170.0
503,503,20624,92081,42,168,42,3490,2013,21925.0,52180.0,36328.0,1277.0,19786.0,3.8404,0.3870448447681104,0.16055960137983902,0.5193236714975845,0.009806157354618015,0.018882554161915626,0.9098745724059292,0.00104903078677309,0.005838084378563284,7682.0,0.21146223298832856,0.14722115753162132,4.0,-110.0
504,504,25932,92081,42,164,42,3600,2014,22446.0,53201.0,37326.0,1308.0,20026.0,3.9412,0.39728576530516346,0.1643390161839063,0.4850136239782016,0.007930143455404081,0.016350351955805042,0.9096052748819388,0.003608660785886128,0.007172770204045264,8047.0,0.2155869903016664,0.15125655532790738,1.0,120.0
505,505,31240,92081,42,163,42,3480,2015,23160.0,53906.0,37928.0,1321.0,19977.0,3.8713,0.39570734241086336,0.17363558787519015,0.5418994413407822,0.008376511226252159,0.01545768566493955,0.9147668393782384,0.0042746113989637295,0.005785837651122625,7830.0,0.2064437882303312,0.1452528475494379,-6.0,-100.0
506,506,36548,92081,42,169,42,3580,2016,23467.0,53963.0,37968.0,1303.0,20445.0,3.8811,0.3817059837295925,0.17917832588996166,0.5817174515235457,0.008948736523628925,0.015383304214428772,0.89598159117058,0.005113563727787957,0.012315165977755995,8485.0,0.22347766540244413,0.1572373663436058,-1.0,-50.0
507,507,41856,92081,42,170,42,3630,2017,24568.0,53757.0,37747.0,1295.0,20283.0,3.720600000000001,0.3745558717934409,0.17556783302639656,0.541025641025641,0.008588407684793227,0.015874308042982743,0.8848095083034843,0.004802995766851189,0.01611852816672094,8212.0,0.21755371287784456,0.15276150082779916,0.0,0.0
508,508,4701,92082,23,83,71,1590,2010,17521.0,39901.0,26979.0,1041.0,13456.0,2.322,0.3327485526678529,0.14864289115561016,0.6595744680851063,0.0035386108098852814,0.005364990582729296,0.8849380743108269,0.0,0.022259003481536442,6028.0,0.2234330405129916,0.1510739079221072,0.0,0.0
509,509,4702,92082,23,83,72,1590,2010,17521.0,39901.0,26979.0,1041.0,13456.0,2.322,0.3327485526678529,0.14864289115561016,0.6595744680851063,0.0035386108098852814,0.005364990582729296,0.8849380743108269,0.0,0.022259003481536442,6028.0,0.2234330405129916,0.1510739079221072,1.0,-10.0
510,510,10009,92082,23,82,71,1600,2011,17502.0,40843.0,27778.0,1117.0,13716.0,2.4352,0.3246088681046936,0.14337830227946038,0.4578313253012048,0.0021711804365215407,0.00474231516398126,0.8946977488287053,0.0,0.01742657981944921,6181.0,0.2225142198862409,0.15133560218397274,-2.0,-1500.0
511,511,15317,92082,23,84,72,3100,2012,17220.0,40678.0,27786.0,1214.0,13738.0,2.5322,0.3174934854220955,0.149269875608437,0.3333333333333333,0.0020905923344947735,0.006271777003484321,0.8941347270615563,0.0,0.015214866434378627,6100.0,0.2195350176347801,0.1499582083681597,0.0,-70.0
512,512,20625,92082,23,84,72,3170,2013,17501.0,41787.0,28475.0,1258.0,13710.0,2.5057000000000005,0.32519683155048223,0.14258022830066766,0.3608247422680412,0.0019998857208159532,0.005542540426261356,0.9084623735786528,0.0,0.010342266156219644,6100.0,0.21422300263388933,0.14597841433938785,1.0,780.0
513,513,25933,92082,23,83,72,2390,2014,17067.0,41297.0,28616.0,1331.0,13643.0,2.6286,0.3259316657384313,0.14732305010049154,0.32989690721649484,0.0018749633796214921,0.005683482744477647,0.8905490127145954,0.0,0.010019335559852346,6011.0,0.21005731059547106,0.14555536721795773,-5.0,-60.0
514,514,31241,92082,23,88,72,2450,2015,16558.0,41063.0,28280.0,1404.0,13390.0,2.6262000000000003,0.32011786766675604,0.15222950101064214,0.4363636363636363,0.0014494504167169948,0.0033216572049764464,0.9030076096146876,0.0,0.00803237105930668,6121.0,0.21644271570014145,0.149063633928354,-10.0,10.0
515,515,36549,92082,23,98,72,2440,2016,16956.0,41147.0,27836.0,1388.0,13299.0,2.5731,0.3196587843585195,0.15804311371424407,0.5686274509803921,0.0017103090351497994,0.003007784854918613,0.8828733191790517,0.0,0.010025949516395377,6166.0,0.2215117114527949,0.14985296619437627,-3.0,1310.0
516,516,41857,92082,23,101,23,1130,2017,17370.0,41353.0,28225.0,1342.0,13302.0,2.5319,0.32348318138950016,0.16308369404879935,0.8714285714285714,0.0035118019573978122,0.004029936672423719,0.8764536557282672,0.0,0.013183649971214738,6226.0,0.22058458813108947,0.1505573960776727,0.0,0.0
517,517,4703,92083,62,142,44,3400,2010,30950.0,65544.0,40253.0,1508.0,20077.0,5.107999999999999,0.4339069937751739,0.08321127792017577,0.5957161981258366,0.014378029079159938,0.024135702746365104,0.8922778675282714,0.0014216478190630048,0.01925686591276252,5647.0,0.14028768042133505,0.08615586476260223,2.0,160.0
518,518,10011,92083,62,140,44,3240,2011,30422.0,66645.0,41068.0,1565.0,20479.0,5.4018,0.4282991972391027,0.08713331832845675,0.6051743532058492,0.017684570376701073,0.02922227335480902,0.8941226743803826,0.00292551443034646,0.01978831109065808,5402.0,0.13153793707996494,0.08105634331157628,3.0,740.0
519,519,15319,92083,62,137,62,2500,2012,30244.0,68003.0,42937.0,1650.0,21195.0,5.5072,0.4273782039027689,0.09318706527653192,0.6456361724500526,0.020301547414363186,0.031444253405634184,0.8927721200899352,0.003108054490146806,0.019276550720804128,5640.0,0.13135524140019098,0.08293751746246489,3.0,30.0
520,520,20627,92083,62,134,62,2470,2013,30201.0,69085.0,44323.0,1677.0,21596.0,5.6701,0.4250850401679091,0.0903379894333068,0.6745762711864407,0.019767557365650144,0.029303665441541667,0.8960630442700572,0.0035429290420846992,0.0155955100824476,5878.0,0.13261737698260498,0.08508359267568938,-1.0,-90.0
521,521,25935,92083,62,135,62,2560,2014,30756.0,69118.0,44937.0,1763.0,21575.0,5.9133999999999975,0.4318701351312249,0.09373824474087793,0.6083009079118028,0.015249057094550655,0.025068279360124845,0.8986214072050982,0.00575497463909481,0.016809728183118742,5883.0,0.13091661659656853,0.0851153100494806,-3.0,-30.0
522,522,31243,92083,62,138,62,2590,2015,31191.0,69020.0,45142.0,1827.0,21539.0,5.8232,0.4383801796580701,0.09695740365111563,0.616822429906542,0.01481196498990093,0.024013337180596967,0.9108717258183452,0.004584655830207431,0.011125004007566285,5735.0,0.12704355145983784,0.08309185743262823,12.0,80.0
523,523,36551,92083,62,126,62,2510,2016,32397.0,68667.0,45319.0,1821.0,21640.0,5.6579999999999995,0.4344444929878981,0.10406745598322338,0.5923664122137404,0.011976417569528042,0.020217921412476463,0.9095595271167084,0.0053400006173411115,0.009784856622526776,6507.0,0.1435821620071052,0.09476167591419456,-3.0,-220.0
524,524,41859,92083,62,129,62,2730,2017,33638.0,68499.0,45233.0,1786.0,21820.0,5.5068,0.4321230966875429,0.10540299858392094,0.6018376722817764,0.011683215411142159,0.019412569118259112,0.8999940543433023,0.005202449610559486,0.013466912420476842,6835.0,0.15110649304711166,0.09978247857632958,0.0,0.0
525,525,4704,92084,23,151,62,2310,2010,31295.0,71429.0,44653.0,1657.0,22265.0,5.537000000000001,0.3959036245782525,0.11012333925996444,0.8587360594795539,0.02214411247803164,0.025786866911647232,0.8687330244447995,0.0025563189007828725,0.018405496085636682,7174.0,0.16066109779858015,0.10043539738761567,2.0,210.0
526,526,10012,92084,23,149,62,2100,2011,31163.0,73110.0,45857.0,1669.0,22605.0,5.6168,0.3950212009301053,0.1101354123922856,0.82125,0.02108269422071046,0.02567146937072811,0.8906074511439849,0.0032410230080544234,0.017873760549369445,7127.0,0.15541792965087114,0.09748324442620708,6.0,0.0
527,527,15320,92084,23,143,62,2100,2012,30575.0,73428.0,47354.0,1695.0,23310.0,5.7429999999999986,0.3949447077409163,0.11687639592526013,0.7551319648093842,0.016843826655764515,0.022305805396565823,0.8985445625511038,0.0017007358953393295,0.016385936222403925,7248.0,0.15305993157916967,0.09870893936917798,-5.0,90.0
528,528,20628,92084,23,148,62,2010,2013,31208.0,74136.0,49054.0,1689.0,23615.0,5.8381000000000025,0.4035151613251322,0.117904931477285,0.7746666666666666,0.018617021276595744,0.024032299410407583,0.9051204819277108,0.0021468854139964112,0.014803896436811076,7219.0,0.14716434949239612,0.09737509442106396,-3.0,-370.0
529,529,25936,92084,23,151,62,2380,2014,32847.0,76284.0,50231.0,1734.0,23781.0,5.9433,0.4101515389858948,0.115738555922605,0.7436974789915967,0.016165859895880902,0.02173714494474381,0.9066885864766948,0.00298352969829817,0.01546564374219868,7255.0,0.1444327208297665,0.09510513344869173,0.0,-180.0
530,530,31244,92084,23,151,62,2560,2015,34760.0,78662.0,51285.0,1774.0,24117.0,5.9796000000000005,0.4057867839617604,0.11717220513081285,0.6529680365296804,0.012341772151898734,0.018901035673187568,0.9021864211737628,0.0027617951668584572,0.014873417721518987,7611.0,0.14840596665691722,0.09675573974727314,-10.0,210.0
531,531,36552,92084,23,161,62,2350,2016,36589.0,79238.0,52187.0,1785.0,24319.0,5.846299999999999,0.40091875110426817,0.11842802695676315,0.6644951140065146,0.011150892344693759,0.016780999754024434,0.8982207767361775,0.0035529804039465406,0.0139386154308672,8515.0,0.16316323988732825,0.10746106665993588,-14.0,250.0
532,532,41860,92084,23,175,62,2100,2017,38516.0,80636.0,53239.0,1796.0,24447.0,5.8107,0.4056872860756982,0.12044248226598545,0.7132018209408194,0.012202720947138852,0.017109772562052133,0.8942777027728737,0.003634853048083913,0.015733721050991797,9528.0,0.178966547080148,0.11816062304677813,0.0,0.0
533,533,4705,92086,23,2,72,210,2010,809.0,2443.0,1966.0,193.0,1092.0,0.47600000000000003,0.22185837085550555,0.28448628735161685,0.0,0.0,0.0,0.7812113720642769,0.0,0.08899876390605686,233.0,0.1185147507629705,0.095374539500614,0.0,0.0
534,534,4785,92086,31,2,72,210,2010,809.0,2443.0,1966.0,193.0,1092.0,0.47600000000000003,0.22185837085550555,0.28448628735161685,0.0,0.0,0.0,0.7812113720642769,0.0,0.08899876390605686,233.0,0.1185147507629705,0.095374539500614,0.0,0.0
535,535,4865,92086,42,2,72,210,2010,809.0,2443.0,1966.0,193.0,1092.0,0.47600000000000003,0.22185837085550555,0.28448628735161685,0.0,0.0,0.0,0.7812113720642769,0.0,0.08899876390605686,233.0,0.1185147507629705,0.095374539500614,0.0,0.0
536,536,4945,92086,44,2,72,210,2010,809.0,2443.0,1966.0,193.0,1092.0,0.47600000000000003,0.22185837085550555,0.28448628735161685,0.0,0.0,0.0,0.7812113720642769,0.0,0.08899876390605686,233.0,0.1185147507629705,0.095374539500614,0.0,0.0
537,537,5025,92086,53,2,72,210,2010,809.0,2443.0,1966.0,193.0,1092.0,0.47600000000000003,0.22185837085550555,0.28448628735161685,0.0,0.0,0.0,0.7812113720642769,0.0,0.08899876390605686,233.0,0.1185147507629705,0.095374539500614,0.0,0.0
538,538,5105,92086,72,2,72,210,2010,809.0,2443.0,1966.0,193.0,1092.0,0.47600000000000003,0.22185837085550555,0.28448628735161685,0.0,0.0,0.0,0.7812113720642769,0.0,0.08899876390605686,233.0,0.1185147507629705,0.095374539500614,0.0,150.0
539,539,10013,92086,23,2,72,60,2011,740.0,2475.0,2057.0,207.0,1046.0,0.4595,0.25737373737373737,0.2771717171717172,0.0,0.0,0.0,0.7527027027027027,0.0,0.10675675675675676,261.0,0.12688381137579,0.10545454545454544,0.0,0.0
540,540,10029,92086,31,2,72,60,2011,740.0,2475.0,2057.0,207.0,1046.0,0.4595,0.25737373737373737,0.2771717171717172,0.0,0.0,0.0,0.7527027027027027,0.0,0.10675675675675676,261.0,0.12688381137579,0.10545454545454544,0.0,0.0
541,541,10045,92086,42,2,72,60,2011,740.0,2475.0,2057.0,207.0,1046.0,0.4595,0.25737373737373737,0.2771717171717172,0.0,0.0,0.0,0.7527027027027027,0.0,0.10675675675675676,261.0,0.12688381137579,0.10545454545454544,0.0,0.0
542,542,10061,92086,53,2,72,60,2011,740.0,2475.0,2057.0,207.0,1046.0,0.4595,0.25737373737373737,0.2771717171717172,0.0,0.0,0.0,0.7527027027027027,0.0,0.10675675675675676,261.0,0.12688381137579,0.10545454545454544,0.0,0.0
543,543,10077,92086,72,2,72,60,2011,740.0,2475.0,2057.0,207.0,1046.0,0.4595,0.25737373737373737,0.2771717171717172,0.0,0.0,0.0,0.7527027027027027,0.0,0.10675675675675676,261.0,0.12688381137579,0.10545454545454544,-1.0,10.0
544,544,15321,92086,23,3,61,50,2012,644.0,2351.0,1874.0,225.0,967.0,0.4624,0.2883879200340281,0.2318162484049341,1.0,0.007763975155279503,0.007763975155279503,0.7655279503105591,0.0,0.08229813664596274,223.0,0.11899679829242266,0.09485325393449597,0.0,0.0
545,545,20629,92086,23,3,61,50,2013,664.0,2420.0,1893.0,240.0,960.0,0.4483,0.2871900826446281,0.2582644628099173,1.0,0.007530120481927711,0.007530120481927711,0.7680722891566265,0.0,0.14457831325301204,191.0,0.10089804543053356,0.07892561983471075,0.0,0.0
546,546,20637,92086,53,3,61,50,2013,664.0,2420.0,1893.0,240.0,960.0,0.4483,0.2871900826446281,0.2582644628099173,1.0,0.007530120481927711,0.007530120481927711,0.7680722891566265,0.0,0.14457831325301204,191.0,0.10089804543053356,0.07892561983471075,0.0,0.0
547,547,25937,92086,23,3,61,50,2014,680.0,2498.0,1986.0,270.0,1022.0,0.4584,0.3046437149719776,0.2321857485988791,1.0,0.008823529411764706,0.008823529411764706,0.7955882352941176,0.0,0.10441176470588236,231.0,0.1163141993957704,0.09247397918334667,0.0,0.0
