,vehicleCount_sum,assetUid,latitude,longitude,time
2162,107,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Sat Jan 25 07:00:00 2020
2163,75,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Sat Jan 25 06:00:00 2020
2164,146,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Sat Jan 25 05:00:00 2020
2165,214,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Sat Jan 25 04:00:00 2020
2166,277,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Sat Jan 25 03:00:00 2020
2167,434,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Sat Jan 25 02:00:00 2020
2168,628,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Sat Jan 25 01:00:00 2020
2169,881,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Sat Jan 25 00:00:00 2020
2170,960,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 23:00:00 2020
2171,1131,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 22:00:00 2020
2172,1516,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 21:00:00 2020
2173,1773,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 20:00:00 2020
2174,1870,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 19:00:00 2020
2175,1864,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 18:00:00 2020
2176,1735,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 17:00:00 2020
2177,1724,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 16:00:00 2020
2178,1645,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 15:00:00 2020
2179,1578,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 14:00:00 2020
2180,1398,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 13:00:00 2020
2181,1393,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 12:00:00 2020
2182,1410,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 11:00:00 2020
2183,1032,2e0d8226-c8e8-421f-9440-118f608b06f3,45.504612,-122.569987,Fri Jan 24 10:00:00 2020
2184,390,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 09:00:00 2020
2185,199,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 08:00:00 2020
2186,75,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 07:00:00 2020
2187,53,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 06:00:00 2020
2188,55,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 05:00:00 2020
2189,84,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 04:00:00 2020
2190,111,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 03:00:00 2020
2191,196,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 02:00:00 2020
2192,250,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 01:00:00 2020
2193,336,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 31 00:00:00 2020
2194,441,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 23:00:00 2020
2195,496,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 22:00:00 2020
2196,652,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 21:00:00 2020
2197,810,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 20:00:00 2020
2198,913,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 19:00:00 2020
2199,980,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 18:00:00 2020
2200,834,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 17:00:00 2020
2201,707,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 16:00:00 2020
2202,719,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 15:00:00 2020
2203,653,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 14:00:00 2020
2204,634,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 13:00:00 2020
2205,724,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 12:00:00 2020
2206,833,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 11:00:00 2020
2207,771,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 10:00:00 2020
2208,419,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 09:00:00 2020
2209,201,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 08:00:00 2020
2210,88,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 07:00:00 2020
2211,41,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 06:00:00 2020
2212,48,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 05:00:00 2020
2213,58,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 04:00:00 2020
2214,101,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 03:00:00 2020
2215,171,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 02:00:00 2020
2216,266,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 01:00:00 2020
2217,331,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Thu Jan 30 00:00:00 2020
2218,400,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 23:00:00 2020
2219,522,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 22:00:00 2020
2220,716,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 21:00:00 2020
2221,847,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 20:00:00 2020
2222,869,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 19:00:00 2020
2223,848,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 18:00:00 2020
2224,852,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 17:00:00 2020
2225,751,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 16:00:00 2020
2226,688,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 15:00:00 2020
2227,664,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 14:00:00 2020
2228,703,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 13:00:00 2020
2229,758,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 12:00:00 2020
2230,862,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 11:00:00 2020
2231,734,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 10:00:00 2020
2232,402,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 09:00:00 2020
2233,222,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 08:00:00 2020
2234,78,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 07:00:00 2020
2235,53,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 06:00:00 2020
2236,41,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 05:00:00 2020
2237,71,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 04:00:00 2020
2238,106,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 03:00:00 2020
2239,142,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 02:00:00 2020
2240,247,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 01:00:00 2020
2241,339,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Wed Jan 29 00:00:00 2020
2242,379,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 23:00:00 2020
2243,488,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 22:00:00 2020
2244,664,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 21:00:00 2020
2245,828,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 20:00:00 2020
2246,833,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 19:00:00 2020
2247,846,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 18:00:00 2020
2248,814,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 17:00:00 2020
2249,755,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 16:00:00 2020
2250,686,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 15:00:00 2020
2251,646,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 14:00:00 2020
2252,607,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 13:00:00 2020
2253,720,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 12:00:00 2020
2254,815,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 11:00:00 2020
2255,810,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 10:00:00 2020
2256,419,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 09:00:00 2020
2257,202,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 08:00:00 2020
2258,66,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 07:00:00 2020
2259,51,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 06:00:00 2020
2260,46,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 05:00:00 2020
2261,56,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 04:00:00 2020
2262,78,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 03:00:00 2020
2263,173,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 02:00:00 2020
2264,224,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 01:00:00 2020
2265,298,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Tue Jan 28 00:00:00 2020
2266,373,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 23:00:00 2020
2267,450,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 22:00:00 2020
2268,640,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 21:00:00 2020
2269,837,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 20:00:00 2020
2270,853,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 19:00:00 2020
2271,838,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 18:00:00 2020
2272,805,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 17:00:00 2020
2273,757,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 16:00:00 2020
2274,691,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 15:00:00 2020
2275,627,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 14:00:00 2020
2276,633,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 13:00:00 2020
2277,686,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 12:00:00 2020
2278,754,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 11:00:00 2020
2279,750,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 10:00:00 2020
2280,422,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 09:00:00 2020
2281,180,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 08:00:00 2020
2282,75,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 07:00:00 2020
2283,43,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 06:00:00 2020
2284,44,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 05:00:00 2020
2285,61,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 04:00:00 2020
2286,108,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 03:00:00 2020
2287,161,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 02:00:00 2020
2288,243,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 01:00:00 2020
2289,304,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Mon Jan 27 00:00:00 2020
2290,365,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 23:00:00 2020
2291,468,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 22:00:00 2020
2292,552,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 21:00:00 2020
2293,655,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 20:00:00 2020
2294,641,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 19:00:00 2020
2295,738,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 18:00:00 2020
2296,732,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 17:00:00 2020
2297,718,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 16:00:00 2020
2298,687,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 15:00:00 2020
2299,546,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 14:00:00 2020
2300,506,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 13:00:00 2020
2301,459,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 12:00:00 2020
2302,258,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 11:00:00 2020
2303,138,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 10:00:00 2020
2304,143,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 09:00:00 2020
2305,75,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 08:00:00 2020
2306,49,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 07:00:00 2020
2307,72,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 06:00:00 2020
2308,84,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 05:00:00 2020
2309,126,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 04:00:00 2020
2310,193,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 03:00:00 2020
2311,255,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 02:00:00 2020
2312,328,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 01:00:00 2020
2313,386,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sun Jan 26 00:00:00 2020
2314,437,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 23:00:00 2020
2315,510,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 22:00:00 2020
2316,636,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 21:00:00 2020
2317,693,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 20:00:00 2020
2318,760,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 19:00:00 2020
2319,804,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 18:00:00 2020
2320,745,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 17:00:00 2020
2321,836,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 16:00:00 2020
2322,758,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 15:00:00 2020
2323,670,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 14:00:00 2020
2324,632,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 13:00:00 2020
2325,515,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 12:00:00 2020
2326,345,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 11:00:00 2020
2327,236,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 10:00:00 2020
2328,163,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 09:00:00 2020
2329,91,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 08:00:00 2020
2330,72,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 07:00:00 2020
2331,74,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 06:00:00 2020
2332,91,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 05:00:00 2020
2333,137,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 04:00:00 2020
2334,194,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 03:00:00 2020
2335,280,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 02:00:00 2020
2336,309,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 01:00:00 2020
2337,414,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Sat Jan 25 00:00:00 2020
2338,454,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 23:00:00 2020
2339,556,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 22:00:00 2020
2340,709,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 21:00:00 2020
2341,796,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 20:00:00 2020
2342,974,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 19:00:00 2020
2343,973,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 18:00:00 2020
2344,830,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 17:00:00 2020
2345,776,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 16:00:00 2020
2346,792,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 15:00:00 2020
2347,735,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 14:00:00 2020
2348,655,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 13:00:00 2020
2349,677,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 12:00:00 2020
2350,814,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 11:00:00 2020
2351,644,2f0dffc1-842b-4528-ad73-a8a0e6b943cf,45.506329,-122.53749,Fri Jan 24 10:00:00 2020
2352,368,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 09:00:00 2020
2353,136,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 08:00:00 2020
2354,47,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 07:00:00 2020
2355,37,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 06:00:00 2020
2356,53,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 05:00:00 2020
2357,74,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 04:00:00 2020
2358,114,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 03:00:00 2020
2359,212,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 02:00:00 2020
2360,292,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 01:00:00 2020
2361,541,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Fri Jan 31 00:00:00 2020
2362,666,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 23:00:00 2020
2363,938,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 22:00:00 2020
2364,1227,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 21:00:00 2020
2365,1331,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 20:00:00 2020
2366,1278,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 19:00:00 2020
2367,1206,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 18:00:00 2020
2368,1121,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 17:00:00 2020
2369,1001,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 16:00:00 2020
2370,1048,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 15:00:00 2020
2371,905,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 14:00:00 2020
2372,760,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 13:00:00 2020
2373,882,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 12:00:00 2020
2374,1233,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 11:00:00 2020
2375,991,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 10:00:00 2020
2376,402,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 09:00:00 2020
2377,139,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 08:00:00 2020
2378,53,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 07:00:00 2020
2379,28,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 06:00:00 2020
2380,53,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 05:00:00 2020
2381,46,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 04:00:00 2020
2382,92,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 03:00:00 2020
2383,164,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 02:00:00 2020
2384,360,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 01:00:00 2020
2385,446,2f204078-a350-4501-99d8-5a8a1b91396f,45.512133,-122.626749,Thu Jan 30 00:00:00 2020
