,zipcode,geo_id,year,pop,households,income,edut,total_college,college_ratio,ratio_65,ratio_22_50,college_ratio_pop,bus_ratio,bus_ratio_total,public_ratio,car_ratio,bicy_ratio,walked_ratio,maxNaics_est,maxNaics_emp,Empratio,estabratio,emp_label,est_label
1717,97030,41051009906,2017,3486.0,119.0,1283.0,2460.0,563.0,0.22886178861788617,0.3373493975903614,0.13798049340218016,0.1615031554790591,0.8444444444444444,0.020856201975850714,0.02469813391877058,0.8446761800219539,0.007135016465422613,0.005488474204171241,62,62,58.999098286744825,3.7899008115419295,Low,Low
1718,97030,41051009907,2017,5077.0,184.0,1916.0,3422.0,535.0,0.15634132086499122,0.3500098483356313,0.1664368721686035,0.10537719125467795,0.0,0.0,0.036219081272084806,0.8537985865724381,0.0066254416961130744,0.022968197879858657,62,62,255.66275924256092,16.422903516681696,Medium Low,Medium Low
1719,97030,41051010001,2017,5652.0,149.0,2475.0,3910.0,636.0,0.16265984654731458,0.395789101203114,0.1588818117480538,0.11252653927813164,0.5751445086705202,0.08189300411522632,0.14238683127572016,0.6888888888888889,0.007818930041152264,0.10164609053497944,62,62,9000.640216411182,578.1704238052299,High,High
1720,97030,41051010002,2017,5590.0,160.0,1942.0,3658.0,718.0,0.19628212137780207,0.3595706618962433,0.13953488372093026,0.12844364937388192,0.5653846153846154,0.054404145077720206,0.09622501850481126,0.8019985196150999,0.007031828275351593,0.006661732050333087,62,62,530.9918845807033,34.10910730387737,Medium High,Medium High
1721,97030,41051010100,2017,8755.0,190.0,3728.0,6112.0,914.0,0.14954188481675393,0.3825242718446602,0.14505996573386634,0.10439748715019989,1.0,0.08132375577219086,0.08132375577219086,0.879168804515136,0.0,0.009492047203694202,62,62,1009.5401262398558,64.84941388638414,Medium High,Medium High
1722,97030,41051010303,2017,5721.0,102.0,2188.0,3770.0,633.0,0.16790450928381964,0.4116413214472994,0.1017304667016256,0.11064499213424227,0.8689655172413793,0.05193734542456719,0.059769167353668586,0.8112118713932399,0.0,0.05276174773289365,62,62,163.88638412984668,10.52750225428314,Medium Low,Medium Low
1723,97030,41051010405,2017,6081.0,125.0,2299.0,4002.0,629.0,0.15717141429285358,0.4229567505344516,0.13287288274954778,0.10343693471468508,0.4780058651026393,0.049862343224227584,0.10431324564086876,0.8253288467421229,0.003059039461609055,0.010400734169470786,62,62,937.4301172227232,60.21731289449956,Medium High,Medium High
1724,97030,41051010407,2017,5709.0,176.0,1873.0,3670.0,497.0,0.13542234332425068,0.37957610789980734,0.1420564021720091,0.08705552636188474,1.0,0.04214257581725089,0.04214257581725089,0.8751476959432848,0.012997243009058685,0.0145726664040961,62,62,65.55455365193868,4.211000901713256,Low,Low
1725,97030,41051010408,2017,6220.0,94.0,2004.0,4077.0,317.0,0.07775324993868041,0.4655948553054662,0.07958199356913183,0.05096463022508039,0.0,0.0,0.014211438474870018,0.9317157712305026,0.0,0.027383015597920283,62,62,203.2191163210099,13.05410279531109,Medium Low,Medium Low
1726,97030,41051010410,2017,4583.0,140.0,1715.0,3070.0,400.0,0.13029315960912052,0.4145756054985817,0.10888064586515384,0.08727907484180668,0.796812749003984,0.09289363678588017,0.1165815141662796,0.7789131444496052,0.015791918253599633,0.053413841151881095,62,62,911.2082957619476,58.53291253381426,Medium High,Medium High
1727,97030,41051010411,2017,3167.0,113.0,1253.0,2193.0,249.0,0.11354309165526676,0.3609093779602147,0.21060940953583834,0.0786233028102305,1.0,0.0057347670250896075,0.0057347670250896075,0.8358422939068101,0.007168458781362006,0.06594982078853047,62,62,504.7700631199279,32.42470694319207,Medium Low,Medium High
1742,97034,41051006300,2017,5204.0,266.0,1603.0,2871.0,962.0,0.33507488679902475,0.2865103766333589,0.12317448116833205,0.1848578016910069,0.953125,0.07393939393939394,0.07757575757575758,0.6949494949494951,0.016565656565656558,0.12404040404040405,54,54,0.0,0.0,Low,Low
1743,97034,41051006402,2017,5992.0,136.0,2069.0,4156.0,1780.0,0.42829643888354185,0.33311081441922563,0.102803738317757,0.2970627503337784,1.0,0.04304729538374398,0.04304729538374398,0.8184650240725007,0.02180685358255452,0.004531294250920419,54,54,0.0,0.0,Low,Low
1758,97035,41051006402,2017,5992.0,136.0,2069.0,4156.0,1780.0,0.42829643888354185,0.33311081441922563,0.102803738317757,0.2970627503337784,1.0,0.04304729538374398,0.04304729538374398,0.8184650240725007,0.02180685358255452,0.004531294250920419,54,52,20.05679129200189,1.274017983909134,Low,Low
1759,97035,41051006404,2017,3584.0,189.0,1715.0,2905.0,1038.0,0.35731497418244407,0.3825334821428572,0.20563616071428573,0.2896205357142857,0.8375,0.034823284823284825,0.04158004158004158,0.8279625779625779,0.004677754677754678,0.033264033264033266,54,52,160.45433033601515,10.192143871273071,Medium Low,Medium Low
1767,97056,41051007100,2017,2669.0,97.0,1134.0,2150.0,747.0,0.34744186046511627,0.25777444735856125,0.22030723117272386,0.2798801049082053,1.0,0.04892205638474295,0.04892205638474295,0.7628524046434494,0.0,0.0,23,72,4.1266375545851535,0.3427947598253275,Low,Low
1824,97060,41051010200,2017,6251.0,114.0,2430.0,4542.0,657.0,0.14464993394980186,0.3778595424732043,0.17725163973764194,0.1051031834906415,0.6142857142857143,0.028772164603546337,0.0468384074941452,0.8872532619605219,0.0,0.0117096018735363,72,72,1033.2236095346198,76.5255391600454,Medium High,High
1825,97060,41051010303,2017,5721.0,102.0,2188.0,3770.0,633.0,0.16790450928381964,0.4116413214472994,0.1017304667016256,0.11064499213424227,0.8689655172413793,0.05193734542456719,0.059769167353668586,0.8112118713932399,0.0,0.05276174773289365,72,72,559.8524404086265,41.465380249716226,Medium High,Medium High
1826,97060,41051010304,2017,4393.0,136.0,1390.0,2648.0,193.0,0.07288519637462236,0.425904848622809,0.08308672888686547,0.04393353061689051,0.8842975206611571,0.05652403592181723,0.06391970417326995,0.8515583729529846,0.0,0.032223983095615416,72,72,705.5051078320091,52.25312145289443,Medium High,Medium High
1827,97060,41051010305,2017,4203.0,136.0,1548.0,2962.0,637.0,0.21505739365293722,0.3540328336902213,0.112538662859862,0.15155841065905307,0.7741935483870968,0.033364226135310475,0.04309545875810936,0.8493975903614458,0.0,0.008341056533827619,72,72,1470.181611804767,108.88876276958004,High,High
1828,97060,41051010306,2017,4925.0,145.0,1719.0,3328.0,657.0,0.1974158653846154,0.41705583756345177,0.08365482233502539,0.1334010152284264,0.5232558139534884,0.01846532622076324,0.03528929011079196,0.8768978251949118,0.004103405826836274,0.011489536315141569,72,72,54.619750283768454,4.045402951191829,Low,Low
1829,97060,41051010402,2017,6981.0,115.0,2303.0,4633.0,884.0,0.19080509389164688,0.3559661939550208,0.13379172038389914,0.1266294227188082,0.8671875,0.03211805555555555,0.037037037037037035,0.8825231481481481,0.0,0.03587962962962963,72,72,136.5493757094211,10.113507377979568,Low,Medium Low
1830,97060,41051010407,2017,5709.0,176.0,1873.0,3670.0,497.0,0.13542234332425068,0.37957610789980734,0.1420564021720091,0.08705552636188474,1.0,0.04214257581725089,0.04214257581725089,0.8751476959432848,0.012997243009058685,0.0145726664040961,72,72,0.0,0.0,Low,Low
1831,97060,41051010500,2017,3912.0,122.0,1466.0,2732.0,551.0,0.20168374816983894,0.2249488752556237,0.2144683026584867,0.14084867075664623,0.0,0.0,0.03778501628664495,0.8338762214983714,0.0058631921824104215,0.016938110749185668,72,72,50.06810442678774,3.708286038592509,Low,Low
1916,97080,41051008901,2017,9634.0,161.0,3108.0,6682.0,1170.0,0.17509727626459143,0.3651650404816276,0.14895162964500727,0.1214448827070791,0.5672268907563025,0.03313696612665685,0.0584192439862543,0.8730976926853216,0.0039273441335297005,0.021845851742758958,23,23,50.034246575342465,4.263698630136987,Low,Low
1917,97080,41051009803,2017,7978.0,131.0,2577.0,5328.0,677.0,0.12706456456456455,0.38518425670594136,0.15104036099273002,0.08485836049135122,0.9572368421052632,0.08591674047829938,0.0897549453793918,0.7939179214644227,0.01682905225863596,0.059344552701505765,23,23,583.7328767123287,49.74315068493151,Medium High,Medium High
1918,97080,41051009903,2017,6324.0,117.0,2137.0,4402.0,930.0,0.2112676056338028,0.2933270082226439,0.15117014547754587,0.14705882352941177,0.4945054945054945,0.014866204162537162,0.030062768417575162,0.9074991740997688,0.0,0.0,23,23,116.74657534246576,9.948630136986301,Low,Medium Low
1919,97080,41051009904,2017,3962.0,147.0,1416.0,2545.0,375.0,0.14734774066797643,0.3685007571933367,0.11408379606259465,0.09464916708732964,0.811965811965812,0.05199781061850027,0.06403940886699508,0.8035030103995622,0.006568144499178982,0.02079912424740011,23,23,83.3904109589041,7.1061643835616435,Low,Low
1920,97080,41051009905,2017,3315.0,126.0,1230.0,2272.0,450.0,0.19806338028169015,0.4165912518853696,0.11161387631975868,0.13574660633484162,0.4651162790697674,0.011217049915872126,0.02411665731912507,0.95176668536175,0.00448681996634885,0.0,23,23,33.35616438356164,2.8424657534246576,Low,Low
1921,97080,41051009906,2017,3486.0,119.0,1283.0,2460.0,563.0,0.22886178861788617,0.3373493975903614,0.13798049340218016,0.1615031554790591,0.8444444444444444,0.020856201975850714,0.02469813391877058,0.8446761800219539,0.007135016465422613,0.005488474204171241,23,23,50.034246575342465,4.263698630136987,Low,Low
1922,97080,41051009907,2017,5077.0,184.0,1916.0,3422.0,535.0,0.15634132086499122,0.3500098483356313,0.1664368721686035,0.10537719125467795,0.0,0.0,0.036219081272084806,0.8537985865724381,0.0066254416961130744,0.022968197879858657,23,23,533.6986301369864,45.47945205479452,Medium High,Medium High
1923,97080,41051010402,2017,6981.0,115.0,2303.0,4633.0,884.0,0.19080509389164688,0.3559661939550208,0.13379172038389914,0.1266294227188082,0.8671875,0.03211805555555555,0.037037037037037035,0.8825231481481481,0.0,0.03587962962962963,23,23,967.3287671232877,82.43150684931506,Medium High,High
1924,97080,41051010407,2017,5709.0,176.0,1873.0,3670.0,497.0,0.13542234332425068,0.37957610789980734,0.1420564021720091,0.08705552636188474,1.0,0.04214257581725089,0.04214257581725089,0.8751476959432848,0.012997243009058685,0.0145726664040961,23,23,50.034246575342465,4.263698630136987,Low,Low
1925,97080,41051010408,2017,6220.0,94.0,2004.0,4077.0,317.0,0.07775324993868041,0.4655948553054662,0.07958199356913183,0.05096463022508039,0.0,0.0,0.014211438474870018,0.9317157712305026,0.0,0.027383015597920283,23,23,1617.7739726027396,137.85958904109592,High,High
1926,97080,41051010409,2017,8128.0,167.0,2802.0,5294.0,927.0,0.17510389119758216,0.374630905511811,0.109375,0.1140501968503937,0.5625,0.006625766871165644,0.01177914110429448,0.9261349693251534,0.003680981595092025,0.010552147239263805,23,23,517.0205479452054,44.05821917808219,Medium Low,Medium High
1927,97080,41051010411,2017,3167.0,113.0,1253.0,2193.0,249.0,0.11354309165526676,0.3609093779602147,0.21060940953583834,0.0786233028102305,1.0,0.0057347670250896075,0.0057347670250896075,0.8358422939068101,0.007168458781362006,0.06594982078853047,23,23,266.84931506849307,22.73972602739726,Medium Low,Medium Low
1935,97124,41051007100,2017,2669.0,97.0,1134.0,2150.0,747.0,0.34744186046511627,0.25777444735856125,0.22030723117272386,0.2798801049082053,1.0,0.04892205638474295,0.04892205638474295,0.7628524046434494,0.0,0.0,62,72,0.0,0.0,Low,Low
1943,97133,41051007100,2017,2669.0,97.0,1134.0,2150.0,747.0,0.34744186046511627,0.25777444735856125,0.22030723117272386,0.2798801049082053,1.0,0.04892205638474295,0.04892205638474295,0.7628524046434494,0.0,0.0,23,23,0.0,0.0,Low,Low
2007,97201,41051004602,2017,2151.0,141.0,900.0,1574.0,566.0,0.3595933926302414,0.3784286378428638,0.18317061831706186,0.26313342631334263,0.41935483870967744,0.025793650793650792,0.0615079365079365,0.6865079365079365,0.006944444444444444,0.07142857142857142,54,54,655.4759967453215,32.62082994304313,Medium High,Medium High
2008,97201,41051005200,2017,4492.0,189.0,3128.0,3813.0,1405.0,0.36847626540781536,0.6538290293855743,0.11798753339269813,0.31277827248441675,0.534965034965035,0.1058091286307054,0.19778699861687413,0.3630705394190871,0.06154910096818812,0.3215767634854772,54,54,320.7648494711148,15.963384865744507,Medium Low,Medium Low
2009,97201,41051005500,2017,2805.0,143.0,1695.0,2018.0,712.0,0.3528245787908821,0.5575757575757576,0.07058823529411765,0.2538324420677362,0.4563380281690141,0.11234396671289876,0.2461858529819695,0.2538141470180305,0.06102635228848821,0.38626907073509015,54,54,780.992676973149,38.86737184703011,Medium High,Medium High
2010,97201,41051005600,2017,5960.0,150.0,2678.0,3205.0,1150.0,0.358814352574103,0.47449664429530203,0.09815436241610738,0.1929530201342282,0.4343949044585987,0.1177079737659648,0.2709699689333794,0.2226441146013117,0.02554366586123576,0.4156023472557818,54,54,5397.217249796582,268.60130187144017,High,High
2011,97201,41051005700,2017,3982.0,135.0,2350.0,3161.0,1208.0,0.3821575450806707,0.5976896032144651,0.17202410848819688,0.3033651431441487,0.5070754716981132,0.09219554030874784,0.18181818181818185,0.3825042881646655,0.03259005145797598,0.3044596912521441,54,54,9302.180634662327,462.9381611065908,High,High
2012,97201,41051005800,2017,5066.0,138.0,2524.0,3856.0,1404.0,0.36410788381742737,0.4261744966442953,0.19028819581523884,0.27714172917489144,0.4806629834254144,0.0371160409556314,0.07721843003412969,0.6655290102389079,0.016638225255972697,0.17790102389078502,54,54,474.1741253051262,23.59804719283971,Medium Low,Medium Low
2013,97201,41051005900,2017,7857.0,262.0,4440.0,6745.0,2514.0,0.3727205337286879,0.5285732467863052,0.20644011709303808,0.31996945399007254,0.6455089820359281,0.11551650235747965,0.17895413630518645,0.5814402057436777,0.052293184740677234,0.08829832833261894,54,54,27.892595606183892,1.388120423108218,Low,Low
2014,97201,41051006001,2017,1477.0,122.0,736.0,1172.0,505.0,0.4308873720136519,0.4387271496276236,0.17535545023696686,0.34190927555856465,0.9090909090909092,0.07194244604316546,0.07913669064748201,0.6666666666666666,0.037170263788968816,0.1211031175059952,54,54,83.67778681855168,4.164361269324655,Low,Low
2015,97201,41051010600,2017,3007.0,174.0,1964.0,2591.0,540.0,0.20841373986877654,0.4183571666112405,0.18689723977386105,0.17958097771865647,0.6569767441860465,0.2233201581027668,0.3399209486166008,0.18873517786561264,0.03458498023715415,0.3656126482213439,54,54,97.62408462164362,4.8584214808787625,Low,Low
2226,97202,41051000100,2017,6380.0,172.0,2874.0,4924.0,1562.0,0.3172217709179529,0.4394984326018809,0.1481191222570533,0.24482758620689654,0.8272727272727273,0.052134059008879984,0.06301919220853623,0.683471784588943,0.0770552850186193,0.05643082211400745,72,72,3269.507008216529,241.3054615756404,High,High
2228,97202,41051000200,2017,6458.0,161.0,3065.0,5026.0,1740.0,0.34619976124154395,0.4727469804893156,0.1421492722205017,0.2694332610715392,0.8482758620689655,0.07917605407145156,0.09333762471837784,0.6459607338268426,0.1174766655938204,0.026713871902156426,72,72,1306.3267278878684,96.41324311261481,High,High
2230,97202,41051000301,2017,5504.0,128.0,2094.0,3421.0,886.0,0.2589885998246127,0.44349563953488375,0.1329941860465116,0.16097383720930233,0.8457583547557841,0.11407766990291265,0.13488210818307905,0.5315533980582524,0.06102635228848821,0.15117891816920942,72,72,1239.9033349444176,91.510874818753,Medium High,High
2232,97202,41051000302,2017,7184.0,166.0,2708.0,5293.0,1861.0,0.35159644813905155,0.3826559020044543,0.14824610244988864,0.2590478841870824,0.8923766816143498,0.052189876737477055,0.05848413322842906,0.7776029373196958,0.05822187254130605,0.032520325203252036,72,72,147.60753987433543,10.894151764137263,Low,Medium Low
2234,97202,41051000401,2017,3784.0,146.0,1504.0,2958.0,948.0,0.3204868154158215,0.4801797040169133,0.11945031712473575,0.25052854122621565,0.9666666666666668,0.14780835881753313,0.1529051987767584,0.6574923547400612,0.07237512742099897,0.027013251783893983,72,72,51.662638956017396,3.812953117448042,Low,Low
2236,97202,41051000801,2017,4829.0,155.0,2064.0,3790.0,1158.0,0.30554089709762533,0.5986746738455166,0.0776558293642576,0.2398012010768275,1.0,0.13157894736842105,0.13157894736842105,0.6487854251012146,0.11369770580296895,0.034412955465587036,72,72,184.5094248429193,13.61768970517158,Medium Low,Medium Low
2238,97202,41051000802,2017,4709.0,139.0,2143.0,3701.0,1351.0,0.3650364766279384,0.6160543639838607,0.08940327033340413,0.28689743045232535,1.0,0.1806020066889632,0.1806020066889632,0.6658862876254179,0.0645484949832776,0.004682274247491639,72,72,103.32527791203479,7.625906234896085,Low,Low
2240,97202,41051000901,2017,4464.0,190.0,1941.0,3589.0,1362.0,0.3794928949568125,0.6084229390681004,0.0739247311827957,0.30510752688172044,0.9606481481481479,0.13968360821272302,0.1454055873443285,0.5997980477953551,0.10703466846179738,0.035341635812857625,72,72,981.5901401643305,72.44610923151279,Medium High,High
2242,97202,41051000902,2017,4684.0,114.0,2002.0,3317.0,1033.0,0.311425987337956,0.5642613151152861,0.08497011101622545,0.22053800170794194,0.9503012048192772,0.22503566333808844,0.2368045649072753,0.5,0.08166904422253922,0.06883024251069901,72,72,1055.3939101014985,77.89318511358145,Medium High,High
2244,97202,41051001000,2017,6141.0,140.0,2595.0,4761.0,1665.0,0.3497164461247637,0.5946914183357759,0.08158280410356619,0.2711284807034685,0.8339622641509434,0.17351478670505102,0.2080607170897671,0.4930646427636745,0.15728866788798745,0.0740643810520806,72,72,5542.663122281298,409.07539874335436,High,High
2246,97202,41051001101,2017,2211.0,134.0,1439.0,1997.0,699.0,0.3500250375563345,0.7055630936227951,0.06874717322478517,0.31614654002713705,0.9061224489795918,0.17289719626168226,0.19080996884735202,0.4704049844236761,0.14018691588785046,0.10669781931464174,72,72,44.282261962300616,3.2682455292411787,Low,Low
2248,97202,41051001102,2017,1665.0,121.0,688.0,1230.0,494.0,0.4016260162601626,0.6252252252252253,0.05885885885885886,0.2966966966966967,1.0,0.12406716417910447,0.12406716417910447,0.5419776119402985,0.1669776119402985,0.05876865671641793,72,72,494.48525857902365,36.49540840985984,Medium Low,Medium High
2250,97202,41051001202,2017,3413.0,151.0,1551.0,2726.0,999.0,0.3664710198092443,0.5004394960445356,0.12569586873718136,0.29270436566070906,1.0,0.10636182902584493,0.10636182902584493,0.5492047713717694,0.09294234592445327,0.09691848906560636,72,72,169.74867085548576,12.528274528757857,Medium Low,Medium Low
2252,97202,41051001302,2017,3381.0,140.0,1361.0,2423.0,901.0,0.37185307470078416,0.5350488021295474,0.07956225968648327,0.26648920437740314,0.9370629370629372,0.06767676767676767,0.07222222222222223,0.5560606060606059,0.12676767676767678,0.08434343434343435,72,72,479.7245045915901,35.40599323344611,Medium Low,Medium High
2254,97202,41051001400,2017,5549.0,141.0,2469.0,4419.0,1675.0,0.37904503281285357,0.6150657776175887,0.06902144530546045,0.3018561903045594,1.0,0.16156462585034015,0.16156462585034015,0.5691609977324263,0.15051020408163265,0.032879818594104306,72,72,125.46640889318512,9.260028999516676,Low,Low
2480,97203,41051003901,2017,7963.0,146.0,2916.0,5593.0,1171.0,0.20936885392454854,0.4944116538992842,0.07798568378751727,0.14705512997613965,0.9497991967871486,0.11533772250670568,0.12143379663496708,0.7393318702755426,0.058034625701048524,0.020238966105827847,72,42,68.9064039408867,4.892610837438424,Low,Low
2484,97203,41051003902,2017,3401.0,125.0,1313.0,2542.0,933.0,0.36703383162863884,0.4630990885033814,0.10173478388709203,0.274331079094384,0.8651685393258427,0.08050182958703607,0.0930475692629378,0.6894929430214323,0.07266074228959749,0.026136957658128592,72,42,15.901477832512315,1.1290640394088671,Low,Low
2488,97203,41051004001,2017,8335.0,141.0,2779.0,4811.0,1143.0,0.2375805445853253,0.4393521295740852,0.06310737852429514,0.13713257348530294,1.0,0.17306573589296104,0.17306573589296104,0.6518324607329843,0.08464223385689354,0.004072134962187318,72,42,344.5320197044336,24.46305418719212,Medium Low,Medium Low
2492,97203,41051004002,2017,6354.0,188.0,1694.0,2892.0,702.0,0.24273858921161826,0.3224740321057601,0.06940509915014165,0.11048158640226628,0.8361581920903954,0.048334421946440234,0.057805355976485964,0.6071195297191379,0.06858262573481384,0.17015022860875245,72,42,429.3399014778325,30.48472906403941,Medium Low,Medium High
2496,97203,41051004101,2017,7512.0,147.0,2870.0,5112.0,1220.0,0.23865414710485133,0.4755058572949946,0.0757454739084132,0.16240681576144836,1.0,0.08288912579957355,0.08288912579957355,0.7862473347547975,0.03171641791044776,0.030117270788912583,72,42,768.5714285714287,54.57142857142857,Medium High,Medium High
2500,97203,41051004102,2017,5297.0,128.0,2117.0,4026.0,1224.0,0.30402384500745155,0.5295450254861243,0.13498206531999246,0.23107419293939965,0.9403669724770642,0.07210692930003518,0.07667956384101303,0.7717200140696447,0.03341540626099191,0.02567710165318326,72,42,604.256157635468,42.90443349753696,Medium High,Medium High
2504,97203,41051004200,2017,3825.0,175.0,1798.0,2714.0,855.0,0.315033161385409,0.5613071895424837,0.07503267973856209,0.2235294117647059,0.8900709219858156,0.11076787290379524,0.12444836716681378,0.7634598411297441,0.032215357458075904,0.019417475728155338,72,42,2385.2216748768474,169.35960591133002,High,High
2508,97203,41051007202,2017,3448.0,106.0,1281.0,2597.0,506.0,0.19484020023103582,0.4286542923433875,0.14211136890951276,0.14675174013921113,0.8127853881278538,0.09090909090909093,0.1118488253319714,0.7870275791624106,0.004596527068437181,0.007150153217568948,72,42,763.2709359605911,54.195073891625604,Medium High,Medium High
2526,97204,41051005700,2017,3982.0,135.0,2350.0,3161.0,1208.0,0.3821575450806707,0.5976896032144651,0.17202410848819688,0.3033651431441487,0.5070754716981132,0.09219554030874784,0.18181818181818185,0.3825042881646655,0.03259005145797598,0.3044596912521441,54,54,879.5333333333333,35.95962962962963,Medium High,Medium High
2527,97204,41051010600,2017,3007.0,174.0,1964.0,2591.0,540.0,0.20841373986877654,0.4183571666112405,0.18689723977386105,0.17958097771865647,0.6569767441860465,0.2233201581027668,0.3399209486166008,0.18873517786561264,0.03458498023715415,0.3656126482213439,54,54,29180.46666666667,1193.0403703703705,High,High
2549,97205,41051004601,2017,3017.0,178.0,1481.0,2538.0,1004.0,0.3955870764381403,0.3258203513423931,0.25588332780908185,0.33278090818694067,0.7171717171717171,0.04308252427184466,0.06007281553398058,0.6377427184466019,0.04247572815533982,0.10679611650485436,54,54,62.718263331760284,2.9532798489853707,Low,Low
2550,97205,41051005200,2017,4492.0,189.0,3128.0,3813.0,1405.0,0.36847626540781536,0.6538290293855743,0.11798753339269813,0.31277827248441675,0.534965034965035,0.1058091286307054,0.19778699861687413,0.3630705394190871,0.06154910096818812,0.3215767634854772,54,54,4682.963662104767,220.51156205757442,High,High
2551,97205,41051010600,2017,3007.0,174.0,1964.0,2591.0,540.0,0.20841373986877654,0.4183571666112405,0.18689723977386105,0.17958097771865647,0.6569767441860465,0.2233201581027668,0.3399209486166008,0.18873517786561264,0.03458498023715415,0.3656126482213439,54,54,17404.318074563478,819.5351580934404,High,High
2762,97206,41051000302,2017,7184.0,166.0,2708.0,5293.0,1861.0,0.35159644813905155,0.3826559020044543,0.14824610244988864,0.2590478841870824,0.8923766816143498,0.052189876737477055,0.05848413322842906,0.7776029373196958,0.05822187254130605,0.032520325203252036,72,72,144.50623202301054,11.321188878235855,Low,Medium Low
2764,97206,41051000401,2017,3784.0,146.0,1504.0,2958.0,948.0,0.3204868154158215,0.4801797040169133,0.11945031712473575,0.25052854122621565,0.9666666666666668,0.14780835881753313,0.1529051987767584,0.6574923547400612,0.07237512742099897,0.027013251783893983,72,72,957.3537871524447,75.00287631831256,Medium High,High
2766,97206,41051000402,2017,3374.0,134.0,1373.0,2475.0,612.0,0.24727272727272728,0.5165975103734439,0.1069946650859514,0.1813870776526378,1.0,0.07045330420535227,0.07045330420535227,0.7607864554888041,0.06444565811032223,0.01802293828509012,72,72,406.42377756471717,31.84084372003835,Medium Low,Medium High
2768,97206,41051000501,2017,3970.0,161.0,1629.0,2969.0,630.0,0.21219265746042437,0.5083123425692695,0.09269521410579347,0.15869017632241814,0.950207468879668,0.10447080291970803,0.10994525547445257,0.7139598540145985,0.0625,0.008667883211678832,72,72,523.8350910834132,41.039309683604976,Medium Low,Medium High
2770,97206,41051000502,2017,4994.0,168.0,1930.0,3833.0,687.0,0.1792329767805896,0.473768522226672,0.12835402482979574,0.13756507809371246,0.9867109634551496,0.10308920513710518,0.1044776119402985,0.7920860812217979,0.02360291565428671,0.027073932662270046,72,72,1300.556088207095,101.89069990412271,High,High
2772,97206,41051000701,2017,4824.0,191.0,2008.0,3604.0,955.0,0.26498335183129856,0.5298507462686567,0.10966003316749584,0.19796849087893864,0.827485380116959,0.10540037243947856,0.12737430167597766,0.6942271880819367,0.08156424581005586,0.0067039106145251395,72,72,903.1639501438161,70.75743048897412,Medium High,Medium High
2774,97206,41051000702,2017,5163.0,150.0,1994.0,3940.0,1200.0,0.30456852791878175,0.5283749757892698,0.10459035444509006,0.23242300987797793,0.9283819628647216,0.11620185922974767,0.1251660026560425,0.6912350597609562,0.10092961487383798,0.02755644090305445,72,72,505.7718120805369,39.624161073825505,Medium Low,Medium High
2776,97206,41051000801,2017,4829.0,155.0,2064.0,3790.0,1158.0,0.30554089709762533,0.5986746738455166,0.0776558293642576,0.2398012010768275,1.0,0.13157894736842105,0.13157894736842105,0.6487854251012146,0.11369770580296895,0.034412955465587036,72,72,1083.7967401725791,84.90891658676894,Medium High,High
2778,97206,41051000802,2017,4709.0,139.0,2143.0,3701.0,1351.0,0.3650364766279384,0.6160543639838607,0.08940327033340413,0.28689743045232535,1.0,0.1806020066889632,0.1806020066889632,0.6658862876254179,0.0645484949832776,0.004682274247491639,72,72,1327.6510067114093,104.01342281879194,High,High
2780,97206,41051001400,2017,5549.0,141.0,2469.0,4419.0,1675.0,0.37904503281285357,0.6150657776175887,0.06902144530546045,0.3018561903045594,1.0,0.16156462585034015,0.16156462585034015,0.5691609977324263,0.15051020408163265,0.032879818594104306,72,72,189.66442953020126,14.859060402684564,Medium Low,Medium Low
2782,97206,41051001500,2017,3532.0,137.0,1384.0,2625.0,818.0,0.31161904761904763,0.489524348810872,0.12032842582106455,0.23159682899207248,1.0,0.09637939826619073,0.09637939826619073,0.6211116777154513,0.14992350841407445,0.026007139214686385,72,72,81.28475551294343,6.3681687440076695,Low,Low
2784,97206,41051001601,2017,5818.0,148.0,2544.0,4529.0,1293.0,0.28549348642084343,0.36902715709865935,0.2071158473702303,0.2222413200412513,0.7327327327327328,0.08319127173542447,0.11353562904875555,0.6760995567678145,0.03682236617797477,0.04125468803273099,72,72,54.18983700862896,4.245445829338447,Low,Low
2786,97206,41051008600,2017,4008.0,125.0,1612.0,2901.0,430.0,0.1482247500861772,0.4498502994011976,0.09331337325349301,0.10728542914171657,1.0,0.11411817771763645,0.11411817771763645,0.7465042850699143,0.009923319801533605,0.009021199819576005,72,72,153.5378715244487,12.028763183125598,Low,Medium Low
2788,97206,41051008700,2017,4747.0,177.0,1779.0,3621.0,940.0,0.2595967964650649,0.47925005266484094,0.11733726564145774,0.19801980198019803,0.9228395061728396,0.11548860563924294,0.12514484356894556,0.7234453456933179,0.05098493626882966,0.003476245654692932,72,72,370.29721955896446,29.010546500479393,Medium Low,Medium High
2790,97206,41051008800,2017,4437.0,146.0,1635.0,3209.0,622.0,0.1938298535369274,0.46540455262564795,0.08496732026143791,0.14018480955600632,0.9635036496350364,0.1087314662273476,0.1128500823723229,0.8088962108731467,0.029654036243822075,0.0,72,72,334.1706615532118,26.180249280920425,Medium Low,Medium Low
2799,97208,41051005100,2017,7948.0,189.0,5342.0,7211.0,2452.0,0.34003605602551656,0.4640161046804228,0.22835933568193256,0.3085052843482637,0.5700934579439252,0.08747609942638622,0.1534416826003824,0.380019120458891,0.06692160611854685,0.2201242829827916,81,81,170.0,17.0,Medium Low,Medium Low
